,key,max_ADHD,max_PTSD,max_anxiety,max_bipolar,max_depression,max_mental hospital,max_psychiatrists near me,max_psychologist near me,max_therapist near me,mean_ADHD,mean_PTSD,mean_anxiety,mean_bipolar,mean_depression,mean_mental hospital,mean_psychiatrists near me,mean_psychologist near me,mean_therapist near me,median_ADHD,median_PTSD,median_anxiety,median_bipolar,median_depression,median_mental hospital,median_psychiatrists near me,median_psychologist near me,median_therapist near me,min_ADHD,min_PTSD,min_anxiety,min_bipolar,min_depression,min_mental hospital,min_psychiatrists near me,min_psychologist near me,min_therapist near me
252,US-ME_2013,27.0,19.0,62.0,26.0,82.0,53.0,0.0,0.0,0.0,23.333333333333332,13.666666666666666,56.833333333333336,21.583333333333332,66.08333333333333,23.25,0.0,0.0,0.0,24.0,12.5,57.0,22.0,67.0,32.0,0.0,0.0,0.0,18.0,10.0,51.0,17.0,52.0,0.0,0.0,0.0,0.0
253,US-ME_2014,31.0,18.0,70.0,28.0,91.0,41.0,0.0,0.0,0.0,22.5,13.75,62.666666666666664,22.166666666666668,71.75,16.333333333333332,0.0,0.0,0.0,22.0,14.5,62.5,22.0,71.5,13.0,0.0,0.0,0.0,16.0,4.0,55.0,18.0,51.0,0.0,0.0,0.0,0.0
254,US-ME_2015,27.0,21.0,76.0,25.0,90.0,44.0,0.0,0.0,27.0,22.333333333333332,15.333333333333334,69.75,21.666666666666668,74.25,24.25,0.0,0.0,2.25,22.0,15.0,70.5,22.0,77.0,32.0,0.0,0.0,0.0,18.0,8.0,63.0,15.0,52.0,0.0,0.0,0.0,0.0
255,US-ME_2016,27.0,21.0,83.0,26.0,83.0,33.0,0.0,0.0,0.0,20.666666666666668,17.0,74.66666666666667,22.083333333333332,69.25,16.75,0.0,0.0,0.0,20.5,18.0,72.5,22.0,73.0,24.5,0.0,0.0,0.0,16.0,10.0,68.0,17.0,48.0,0.0,0.0,0.0,0.0
256,US-ME_2017,31.0,22.0,86.0,27.0,84.0,36.0,0.0,0.0,23.0,22.833333333333332,16.75,78.5,21.5,70.5,22.916666666666668,0.0,0.0,3.8333333333333335,22.5,17.0,81.0,21.5,72.5,29.0,0.0,0.0,0.0,16.0,11.0,68.0,16.0,54.0,0.0,0.0,0.0,0.0
257,US-ME_2018,27.0,19.0,91.0,29.0,88.0,40.0,0.0,0.0,32.0,22.833333333333332,15.083333333333334,85.41666666666667,22.916666666666668,74.0,21.5,0.0,0.0,19.916666666666668,23.5,15.0,85.0,21.5,75.0,25.5,0.0,0.0,25.0,17.0,12.0,77.0,19.0,56.0,0.0,0.0,0.0,0.0
258,US-ME_2019,34.0,21.0,99.0,26.0,92.0,51.0,0.0,20.0,61.0,26.916666666666668,17.166666666666668,87.33333333333333,22.833333333333332,72.25,30.25,0.0,1.6666666666666667,37.916666666666664,27.5,17.0,88.0,24.0,74.5,28.0,0.0,0.0,36.0,19.0,14.0,80.0,19.0,51.0,21.0,0.0,0.0,27.0
259,US-ME_2020,32.0,22.0,94.0,26.0,84.0,53.0,0.0,24.0,64.0,27.083333333333332,15.416666666666666,81.75,22.0,65.83333333333333,25.833333333333332,0.0,3.4166666666666665,38.25,27.5,15.0,80.5,21.5,62.0,24.0,0.0,0.0,38.5,22.0,12.0,69.0,19.0,52.0,0.0,0.0,0.0,15.0
260,US-ME_2021,42.0,17.0,97.0,28.0,61.0,47.0,0.0,25.0,100.0,37.583333333333336,14.416666666666666,88.41666666666667,21.166666666666668,55.583333333333336,35.25,0.0,4.083333333333333,76.75,37.0,14.5,90.0,21.0,55.5,36.0,0.0,0.0,76.0,32.0,12.0,81.0,18.0,48.0,26.0,0.0,0.0,59.0
261,US-ME_2022,55.0,19.0,93.0,28.0,64.0,43.0,0.0,22.0,60.0,48.083333333333336,16.083333333333332,86.83333333333333,22.833333333333332,58.083333333333336,32.25,0.0,1.8333333333333333,47.166666666666664,48.5,16.0,88.0,23.5,60.0,36.0,0.0,0.0,46.0,42.0,13.0,76.0,18.0,48.0,17.0,0.0,0.0,36.0
262,US-ME_2023,72.0,20.0,100.0,25.0,73.0,43.0,0.0,0.0,64.0,57.083333333333336,16.0,84.91666666666667,22.75,55.583333333333336,33.083333333333336,0.0,0.0,42.416666666666664,56.0,15.5,80.5,23.0,54.5,32.5,0.0,0.0,41.0,48.0,12.0,73.0,20.0,42.0,17.0,0.0,0.0,29.0
263,US-ME_2024,64.0,18.0,90.0,26.0,58.0,55.0,0.0,6.0,55.0,56.09090909090909,14.909090909090908,81.45454545454545,21.09090909090909,49.18181818181818,33.0,0.0,0.6363636363636364,41.54545454545455,55.0,14.0,82.0,21.0,51.0,32.0,0.0,0.0,42.0,51.0,12.0,75.0,16.0,38.0,19.0,0.0,0.0,32.0
264,US-MI_2013,23.0,10.0,54.0,25.0,70.0,47.0,0.0,0.0,0.0,19.333333333333332,7.833333333333333,49.583333333333336,20.75,60.5,37.666666666666664,0.0,0.0,0.0,19.5,8.0,50.0,20.0,64.0,37.0,0.0,0.0,0.0,15.0,6.0,44.0,17.0,45.0,29.0,0.0,0.0,0.0
265,US-MI_2014,25.0,11.0,56.0,24.0,69.0,44.0,0.0,6.0,7.0,19.416666666666668,8.916666666666666,53.5,20.75,61.666666666666664,36.25,0.0,1.0,2.6666666666666665,19.5,8.5,53.5,20.5,64.0,35.5,0.0,0.0,0.0,15.0,7.0,50.0,18.0,48.0,31.0,0.0,0.0,0.0
266,US-MI_2015,22.0,13.0,64.0,24.0,82.0,45.0,7.0,5.0,14.0,18.75,10.916666666666666,59.666666666666664,20.5,68.41666666666667,37.416666666666664,0.5833333333333334,1.25,8.166666666666666,19.5,11.0,59.0,20.0,71.0,37.5,0.0,0.0,8.0,15.0,9.0,56.0,18.0,55.0,31.0,0.0,0.0,0.0
267,US-MI_2016,23.0,13.0,70.0,25.0,72.0,46.0,4.0,11.0,17.0,18.5,10.333333333333334,64.58333333333333,20.333333333333332,63.75,39.5,0.3333333333333333,6.416666666666667,13.333333333333334,19.0,10.0,64.5,20.0,66.5,39.0,0.0,6.5,13.5,14.0,9.0,59.0,17.0,51.0,32.0,0.0,0.0,9.0
268,US-MI_2017,24.0,12.0,85.0,22.0,75.0,42.0,5.0,14.0,25.0,21.083333333333332,10.75,69.83333333333333,19.833333333333332,64.83333333333333,38.333333333333336,1.5833333333333333,8.916666666666666,20.166666666666668,21.5,11.0,69.5,20.5,66.5,39.0,0.0,8.5,19.5,16.0,8.0,62.0,16.0,53.0,34.0,0.0,6.0,17.0
269,US-MI_2018,27.0,13.0,82.0,25.0,78.0,49.0,4.0,20.0,48.0,21.416666666666668,11.166666666666666,74.33333333333333,21.416666666666668,68.5,42.666666666666664,0.9166666666666666,15.583333333333334,36.833333333333336,21.0,11.0,74.0,21.0,71.0,43.5,0.0,15.0,35.5,16.0,10.0,67.0,19.0,54.0,31.0,0.0,13.0,30.0
270,US-MI_2019,31.0,14.0,82.0,24.0,80.0,57.0,6.0,25.0,69.0,22.75,12.25,76.16666666666667,20.416666666666668,65.75,41.25,3.25,17.666666666666668,56.0,22.0,12.0,77.0,20.5,67.0,40.5,4.0,18.0,55.0,18.0,10.0,68.0,17.0,50.0,35.0,0.0,11.0,47.0
271,US-MI_2020,30.0,16.0,86.0,22.0,73.0,43.0,5.0,20.0,73.0,24.0,11.666666666666666,80.58333333333333,18.916666666666668,59.75,38.0,2.0,14.0,56.916666666666664,25.0,11.0,81.5,18.5,56.5,37.5,1.5,15.0,60.5,18.0,10.0,72.0,17.0,50.0,32.0,0.0,8.0,24.0
272,US-MI_2021,43.0,13.0,90.0,21.0,61.0,56.0,5.0,22.0,100.0,35.5,11.75,80.0,18.583333333333332,53.75,44.416666666666664,2.1666666666666665,18.166666666666668,87.66666666666667,34.0,12.0,81.0,18.5,54.0,44.5,2.0,18.0,89.0,29.0,11.0,72.0,16.0,47.0,38.0,0.0,14.0,72.0
273,US-MI_2022,51.0,15.0,96.0,25.0,67.0,59.0,5.0,19.0,92.0,45.25,12.583333333333334,84.5,21.5,56.666666666666664,47.583333333333336,1.6666666666666667,15.333333333333334,75.25,46.0,12.0,83.0,22.0,57.0,47.0,0.0,15.5,72.5,36.0,11.0,79.0,18.0,47.0,40.0,0.0,11.0,66.0
274,US-MI_2023,56.0,15.0,100.0,25.0,64.0,60.0,6.0,18.0,90.0,51.25,12.916666666666666,83.0,21.25,54.416666666666664,49.166666666666664,2.4166666666666665,13.75,76.66666666666667,51.0,13.0,79.5,21.5,54.0,48.0,3.5,13.0,75.0,46.0,11.0,75.0,19.0,44.0,42.0,0.0,10.0,62.0
275,US-MI_2024,61.0,14.0,88.0,22.0,61.0,55.0,3.0,13.0,74.0,52.90909090909091,11.727272727272727,78.18181818181819,19.545454545454547,50.18181818181818,47.0,0.45454545454545453,9.727272727272727,63.90909090909091,52.0,12.0,78.0,19.0,50.0,46.0,0.0,10.0,65.0,50.0,10.0,72.0,17.0,42.0,43.0,0.0,7.0,57.0
276,US-MN_2013,25.0,11.0,57.0,23.0,70.0,60.0,0.0,0.0,0.0,20.833333333333332,9.0,52.666666666666664,19.583333333333332,59.333333333333336,50.5,0.0,0.0,0.0,21.5,9.0,52.5,19.5,62.5,51.0,0.0,0.0,0.0,16.0,7.0,50.0,16.0,44.0,37.0,0.0,0.0,0.0
277,US-MN_2014,24.0,12.0,63.0,22.0,76.0,67.0,0.0,0.0,0.0,20.833333333333332,9.75,57.333333333333336,20.25,66.0,53.916666666666664,0.0,0.0,0.0,21.5,9.5,58.0,20.5,69.5,54.5,0.0,0.0,0.0,16.0,7.0,50.0,18.0,47.0,38.0,0.0,0.0,0.0
278,US-MN_2015,25.0,14.0,71.0,23.0,85.0,69.0,0.0,0.0,0.0,21.333333333333332,11.5,64.5,20.666666666666668,73.58333333333333,54.333333333333336,0.0,0.0,0.0,22.5,11.5,64.0,21.0,79.5,53.0,0.0,0.0,0.0,17.0,8.0,59.0,18.0,55.0,48.0,0.0,0.0,0.0
279,US-MN_2016,25.0,15.0,77.0,22.0,90.0,75.0,0.0,0.0,15.0,21.583333333333332,13.0,72.66666666666667,19.166666666666668,71.66666666666667,54.333333333333336,0.0,0.0,7.833333333333333,22.0,13.5,72.5,19.0,74.0,52.5,0.0,0.0,12.0,17.0,10.0,68.0,17.0,52.0,36.0,0.0,0.0,0.0
280,US-MN_2017,27.0,16.0,91.0,21.0,88.0,64.0,0.0,10.0,35.0,23.166666666666668,13.666666666666666,79.66666666666667,18.833333333333332,75.08333333333333,55.583333333333336,0.0,1.6666666666666667,22.083333333333332,23.0,13.5,78.5,20.0,75.5,56.5,0.0,0.0,20.5,18.0,11.0,74.0,15.0,57.0,47.0,0.0,0.0,14.0
281,US-MN_2018,28.0,18.0,93.0,24.0,85.0,64.0,0.0,14.0,49.0,23.833333333333332,14.166666666666666,84.58333333333333,20.583333333333332,74.16666666666667,54.583333333333336,0.0,8.416666666666666,37.083333333333336,23.5,14.0,84.5,20.5,73.5,54.5,0.0,10.5,38.5,19.0,11.0,80.0,17.0,58.0,46.0,0.0,0.0,27.0
282,US-MN_2019,34.0,17.0,100.0,24.0,90.0,66.0,0.0,19.0,58.0,25.583333333333332,15.25,85.08333333333333,19.75,73.66666666666667,55.5,0.0,14.416666666666666,48.5,26.0,16.0,85.5,19.5,76.0,56.0,0.0,15.0,49.0,21.0,12.0,65.0,17.0,56.0,45.0,0.0,8.0,38.0
283,US-MN_2020,33.0,18.0,95.0,23.0,81.0,59.0,0.0,21.0,62.0,27.5,14.916666666666666,83.41666666666667,19.0,66.91666666666667,52.333333333333336,0.0,12.75,47.0,27.5,15.0,83.5,19.0,64.5,51.5,0.0,12.0,51.0,23.0,13.0,74.0,15.0,57.0,45.0,0.0,7.0,25.0
284,US-MN_2021,44.0,17.0,96.0,21.0,67.0,68.0,0.0,30.0,99.0,38.666666666666664,14.583333333333334,86.75,18.333333333333332,57.75,59.25,0.0,17.916666666666668,81.91666666666667,38.5,14.0,87.0,18.0,58.0,59.5,0.0,18.0,86.0,32.0,14.0,79.0,17.0,51.0,52.0,0.0,11.0,60.0
285,US-MN_2022,58.0,18.0,96.0,24.0,79.0,77.0,8.0,19.0,100.0,52.166666666666664,15.666666666666666,84.75,20.333333333333332,62.916666666666664,60.833333333333336,0.6666666666666666,15.083333333333334,83.91666666666667,52.5,15.5,85.5,20.0,63.0,60.0,0.0,16.5,85.0,44.0,14.0,74.0,17.0,48.0,47.0,0.0,8.0,67.0
286,US-MN_2023,70.0,18.0,95.0,24.0,79.0,77.0,0.0,18.0,96.0,61.166666666666664,15.5,87.08333333333333,20.25,60.416666666666664,64.75,0.0,12.25,81.5,61.0,16.0,87.5,20.0,60.0,62.5,0.0,13.0,82.0,54.0,13.0,81.0,17.0,47.0,56.0,0.0,0.0,70.0
287,US-MN_2024,68.0,16.0,95.0,22.0,69.0,70.0,0.0,13.0,89.0,62.36363636363637,14.181818181818182,84.81818181818181,18.90909090909091,54.0,64.54545454545455,0.0,7.545454545454546,73.36363636363636,62.0,14.0,84.0,19.0,51.0,66.0,0.0,9.0,74.0,56.0,12.0,70.0,17.0,41.0,58.0,0.0,0.0,59.0
288,US-MO_2013,26.0,11.0,53.0,24.0,69.0,44.0,0.0,0.0,0.0,21.25,9.416666666666666,49.416666666666664,21.416666666666668,56.833333333333336,36.5,0.0,0.0,0.0,21.5,10.0,50.0,21.0,57.5,35.5,0.0,0.0,0.0,15.0,7.0,45.0,19.0,44.0,28.0,0.0,0.0,0.0
289,US-MO_2014,26.0,13.0,59.0,25.0,75.0,54.0,0.0,0.0,0.0,22.333333333333332,11.166666666666666,53.75,22.25,65.66666666666667,39.583333333333336,0.0,0.0,0.0,22.5,11.0,53.0,22.5,66.5,41.0,0.0,0.0,0.0,17.0,9.0,50.0,19.0,50.0,27.0,0.0,0.0,0.0
290,US-MO_2015,26.0,15.0,68.0,25.0,82.0,59.0,0.0,0.0,9.0,22.75,13.083333333333334,62.083333333333336,21.583333333333332,70.58333333333333,45.833333333333336,0.0,0.0,0.75,22.5,13.0,63.5,21.0,73.0,43.5,0.0,0.0,0.0,17.0,11.0,55.0,19.0,56.0,38.0,0.0,0.0,0.0
291,US-MO_2016,24.0,15.0,74.0,25.0,86.0,55.0,7.0,8.0,13.0,21.333333333333332,13.416666666666666,68.16666666666667,21.416666666666668,72.08333333333333,43.416666666666664,0.5833333333333334,0.6666666666666666,7.75,22.0,13.5,68.0,21.0,74.5,43.0,0.0,0.0,9.5,18.0,12.0,65.0,19.0,52.0,32.0,0.0,0.0,0.0
292,US-MO_2017,27.0,15.0,79.0,22.0,89.0,49.0,0.0,12.0,21.0,22.25,13.333333333333334,74.83333333333333,20.0,74.91666666666667,40.833333333333336,0.0,4.666666666666667,15.083333333333334,22.5,13.0,74.5,20.0,78.5,41.5,0.0,3.5,14.5,18.0,12.0,70.0,17.0,57.0,33.0,0.0,0.0,11.0
293,US-MO_2018,28.0,17.0,92.0,25.0,86.0,49.0,0.0,15.0,35.0,22.75,14.0,81.58333333333333,22.0,77.0,41.416666666666664,0.0,11.5,26.75,23.0,14.0,82.5,22.0,79.0,41.5,0.0,12.0,25.0,19.0,12.0,72.0,19.0,62.0,32.0,0.0,7.0,20.0
294,US-MO_2019,30.0,17.0,100.0,25.0,95.0,46.0,7.0,18.0,58.0,24.416666666666668,14.833333333333334,86.41666666666667,21.416666666666668,76.41666666666667,42.166666666666664,0.5833333333333334,13.25,47.916666666666664,23.0,15.0,85.0,21.0,76.5,42.5,0.0,14.0,49.5,20.0,12.0,79.0,19.0,61.0,36.0,0.0,8.0,34.0
295,US-MO_2020,31.0,17.0,93.0,22.0,80.0,46.0,0.0,24.0,66.0,25.75,14.166666666666666,83.16666666666667,20.083333333333332,68.66666666666667,41.25,0.0,13.166666666666666,53.25,25.5,14.0,83.0,20.0,66.5,42.0,0.0,14.0,56.5,20.0,12.0,76.0,19.0,59.0,28.0,0.0,0.0,25.0
296,US-MO_2021,48.0,16.0,95.0,22.0,71.0,54.0,9.0,23.0,100.0,38.833333333333336,13.75,88.33333333333333,20.25,60.333333333333336,43.0,1.4166666666666667,17.25,81.08333333333333,38.0,14.0,88.5,20.5,61.5,43.5,0.0,17.0,84.0,31.0,12.0,83.0,18.0,51.0,33.0,0.0,12.0,62.0
297,US-MO_2022,55.0,17.0,96.0,25.0,80.0,69.0,7.0,20.0,82.0,48.333333333333336,15.0,84.91666666666667,22.0,65.66666666666667,50.666666666666664,0.5833333333333334,14.333333333333334,72.08333333333333,49.5,15.0,85.5,22.0,64.5,49.0,0.0,14.5,73.5,42.0,13.0,74.0,19.0,53.0,41.0,0.0,9.0,60.0
298,US-MO_2023,63.0,15.0,95.0,25.0,84.0,61.0,6.0,17.0,78.0,57.5,14.166666666666666,86.83333333333333,22.083333333333332,63.166666666666664,51.666666666666664,0.5,11.833333333333334,67.5,57.5,14.0,87.0,22.0,62.0,50.5,0.0,11.0,68.5,53.0,13.0,79.0,19.0,49.0,44.0,0.0,8.0,55.0
299,US-MO_2024,63.0,16.0,92.0,23.0,72.0,61.0,6.0,12.0,66.0,56.36363636363637,13.636363636363637,83.72727272727273,20.09090909090909,56.54545454545455,51.63636363636363,0.6363636363636364,7.090909090909091,58.54545454545455,56.0,13.0,83.0,20.0,57.0,49.0,0.0,9.0,60.0,50.0,11.0,79.0,18.0,47.0,44.0,0.0,0.0,49.0
300,US-MS_2013,33.0,13.0,60.0,26.0,75.0,52.0,0.0,0.0,0.0,25.25,9.333333333333334,51.416666666666664,24.0,60.416666666666664,36.666666666666664,0.0,0.0,0.0,23.5,10.0,51.5,24.5,62.0,36.5,0.0,0.0,0.0,19.0,6.0,42.0,22.0,46.0,0.0,0.0,0.0,0.0
301,US-MS_2014,36.0,15.0,64.0,30.0,86.0,59.0,0.0,0.0,0.0,26.666666666666668,9.833333333333334,54.583333333333336,25.083333333333332,65.83333333333333,36.916666666666664,0.0,0.0,0.0,26.0,9.5,53.5,25.5,65.5,37.5,0.0,0.0,0.0,21.0,8.0,47.0,20.0,52.0,0.0,0.0,0.0,0.0
302,US-MS_2015,34.0,16.0,72.0,29.0,92.0,81.0,0.0,31.0,0.0,26.0,11.916666666666666,62.416666666666664,22.833333333333332,74.91666666666667,40.833333333333336,0.0,2.5833333333333335,0.0,25.5,11.5,62.5,21.5,75.5,46.5,0.0,0.0,0.0,20.0,10.0,51.0,17.0,57.0,0.0,0.0,0.0,0.0
303,US-MS_2016,31.0,14.0,78.0,34.0,82.0,54.0,0.0,0.0,19.0,25.416666666666668,11.333333333333334,68.33333333333333,24.166666666666668,69.25,44.333333333333336,0.0,0.0,1.5833333333333333,25.5,11.5,65.5,22.5,72.0,44.0,0.0,0.0,0.0,19.0,10.0,64.0,19.0,53.0,32.0,0.0,0.0,0.0
304,US-MS_2017,34.0,14.0,78.0,30.0,86.0,65.0,17.0,0.0,29.0,28.25,11.75,71.25,22.0,71.25,43.416666666666664,1.4166666666666667,0.0,8.583333333333334,29.0,11.5,70.0,21.5,71.0,42.0,0.0,0.0,0.0,22.0,10.0,66.0,19.0,57.0,31.0,0.0,0.0,0.0
305,US-MS_2018,33.0,15.0,90.0,31.0,87.0,60.0,0.0,21.0,37.0,26.583333333333332,12.083333333333334,79.91666666666667,24.333333333333332,74.58333333333333,45.5,0.0,4.416666666666667,23.166666666666668,26.5,12.0,81.5,25.0,73.5,44.0,0.0,0.0,25.0,21.0,10.0,70.0,19.0,60.0,34.0,0.0,0.0,0.0
306,US-MS_2019,34.0,16.0,88.0,26.0,86.0,56.0,22.0,23.0,54.0,27.5,13.75,81.91666666666667,21.166666666666668,72.58333333333333,42.666666666666664,1.8333333333333333,10.333333333333334,39.083333333333336,28.5,14.0,83.0,21.5,72.5,44.5,0.0,16.0,37.0,20.0,12.0,73.0,15.0,60.0,29.0,0.0,0.0,25.0
307,US-MS_2020,33.0,18.0,90.0,22.0,82.0,56.0,0.0,17.0,63.0,25.5,14.333333333333334,80.33333333333333,20.0,70.41666666666667,34.166666666666664,0.0,6.166666666666667,42.833333333333336,25.5,14.0,80.5,20.0,69.0,32.5,0.0,0.0,45.5,20.0,12.0,71.0,17.0,61.0,24.0,0.0,0.0,24.0
308,US-MS_2021,40.0,17.0,94.0,21.0,79.0,54.0,0.0,22.0,99.0,32.416666666666664,13.75,84.5,19.5,63.75,42.5,0.0,13.833333333333334,75.41666666666667,32.5,13.0,84.5,20.0,64.0,43.0,0.0,17.5,72.0,27.0,12.0,79.0,18.0,55.0,35.0,0.0,0.0,61.0
309,US-MS_2022,48.0,19.0,99.0,27.0,85.0,65.0,0.0,19.0,78.0,42.333333333333336,16.166666666666668,89.33333333333333,23.0,68.25,54.666666666666664,0.0,5.083333333333333,65.08333333333333,43.5,16.0,88.5,23.0,70.5,55.0,0.0,0.0,65.5,35.0,14.0,78.0,19.0,54.0,46.0,0.0,0.0,53.0
310,US-MS_2023,56.0,18.0,98.0,26.0,78.0,68.0,0.0,20.0,100.0,50.25,15.666666666666666,90.58333333333333,23.083333333333332,65.5,57.916666666666664,0.0,5.0,71.58333333333333,51.0,16.0,92.5,23.0,65.5,58.0,0.0,0.0,71.5,43.0,13.0,76.0,20.0,52.0,47.0,0.0,0.0,56.0
311,US-MS_2024,59.0,18.0,100.0,25.0,81.0,70.0,0.0,15.0,82.0,51.90909090909091,15.363636363636363,89.36363636363636,22.454545454545453,60.90909090909091,57.18181818181818,0.0,2.1818181818181817,61.09090909090909,51.0,15.0,89.0,23.0,59.0,57.0,0.0,0.0,60.0,46.0,13.0,83.0,19.0,50.0,42.0,0.0,0.0,41.0
312,US-MT_2013,32.0,17.0,59.0,31.0,82.0,0.0,0.0,0.0,0.0,20.083333333333332,13.083333333333334,52.416666666666664,24.333333333333332,65.58333333333333,0.0,0.0,0.0,0.0,19.0,13.0,52.0,23.0,66.0,0.0,0.0,0.0,0.0,13.0,9.0,48.0,18.0,42.0,0.0,0.0,0.0,0.0
313,US-MT_2014,27.0,23.0,69.0,29.0,83.0,89.0,0.0,0.0,0.0,21.416666666666668,15.25,56.083333333333336,22.833333333333332,71.91666666666667,7.416666666666667,0.0,0.0,0.0,22.5,15.0,55.0,24.0,75.5,0.0,0.0,0.0,0.0,12.0,9.0,48.0,13.0,55.0,0.0,0.0,0.0,0.0
314,US-MT_2015,26.0,23.0,77.0,29.0,91.0,66.0,0.0,0.0,0.0,19.333333333333332,15.833333333333334,65.25,21.166666666666668,75.41666666666667,10.583333333333334,0.0,0.0,0.0,19.5,15.5,64.5,20.5,76.5,0.0,0.0,0.0,0.0,12.0,9.0,56.0,16.0,62.0,0.0,0.0,0.0,0.0
315,US-MT_2016,26.0,20.0,82.0,28.0,92.0,98.0,0.0,0.0,0.0,18.25,16.5,69.58333333333333,20.75,74.83333333333333,8.166666666666666,0.0,0.0,0.0,18.0,16.0,69.0,20.5,75.0,0.0,0.0,0.0,0.0,9.0,12.0,65.0,16.0,56.0,0.0,0.0,0.0,0.0
316,US-MT_2017,25.0,22.0,82.0,27.0,89.0,74.0,0.0,0.0,0.0,18.833333333333332,17.0,74.75,21.583333333333332,75.58333333333333,19.75,0.0,0.0,0.0,18.5,16.0,74.5,23.0,80.0,0.0,0.0,0.0,0.0,13.0,14.0,67.0,14.0,57.0,0.0,0.0,0.0,0.0
317,US-MT_2018,24.0,21.0,86.0,28.0,87.0,68.0,0.0,0.0,60.0,19.833333333333332,16.166666666666668,79.91666666666667,22.583333333333332,75.5,18.5,0.0,0.0,5.0,20.0,15.5,80.0,22.0,77.5,0.0,0.0,0.0,0.0,13.0,13.0,70.0,19.0,61.0,0.0,0.0,0.0,0.0
318,US-MT_2019,32.0,21.0,87.0,26.0,94.0,41.0,0.0,0.0,0.0,22.333333333333332,16.0,81.08333333333333,21.166666666666668,75.83333333333333,6.833333333333333,0.0,0.0,0.0,21.0,15.5,81.5,22.0,73.5,0.0,0.0,0.0,0.0,20.0,12.0,73.0,14.0,57.0,0.0,0.0,0.0,0.0
319,US-MT_2020,32.0,21.0,94.0,23.0,87.0,50.0,0.0,0.0,48.0,24.75,15.416666666666666,81.5,20.083333333333332,69.0,34.5,0.0,0.0,14.333333333333334,24.5,15.0,78.5,20.5,65.0,38.5,0.0,0.0,0.0,17.0,13.0,73.0,15.0,56.0,0.0,0.0,0.0,0.0
320,US-MT_2021,52.0,20.0,92.0,25.0,74.0,62.0,0.0,0.0,81.0,39.666666666666664,16.166666666666668,85.25,22.083333333333332,60.083333333333336,22.333333333333332,0.0,0.0,47.416666666666664,39.0,16.0,85.5,23.0,64.0,0.0,0.0,0.0,56.0,32.0,13.0,78.0,17.0,42.0,0.0,0.0,0.0,0.0
321,US-MT_2022,59.0,20.0,95.0,30.0,81.0,70.0,0.0,0.0,84.0,48.083333333333336,17.0,84.58333333333333,22.833333333333332,64.83333333333333,41.416666666666664,0.0,0.0,53.0,46.5,17.0,83.0,22.0,63.5,46.5,0.0,0.0,53.0,42.0,14.0,78.0,16.0,49.0,0.0,0.0,0.0,37.0
322,US-MT_2023,69.0,19.0,100.0,29.0,81.0,100.0,0.0,0.0,73.0,58.833333333333336,15.833333333333334,85.16666666666667,23.416666666666668,59.416666666666664,43.666666666666664,0.0,0.0,40.666666666666664,59.0,16.0,83.5,23.5,62.5,44.5,0.0,0.0,44.0,48.0,12.0,73.0,19.0,39.0,0.0,0.0,0.0,0.0
323,US-MT_2024,71.0,19.0,87.0,25.0,70.0,71.0,0.0,0.0,66.0,58.63636363636363,16.181818181818183,79.0,21.181818181818183,53.90909090909091,26.818181818181817,0.0,0.0,33.09090909090909,59.0,16.0,79.0,21.0,57.0,32.0,0.0,0.0,42.0,48.0,13.0,73.0,18.0,40.0,0.0,0.0,0.0,0.0
324,US-NC_2013,28.0,13.0,54.0,26.0,72.0,37.0,0.0,0.0,0.0,24.0,10.916666666666666,51.0,22.0,60.833333333333336,33.0,0.0,0.0,0.0,25.5,10.5,50.5,21.5,63.5,33.0,0.0,0.0,0.0,18.0,9.0,48.0,20.0,49.0,28.0,0.0,0.0,0.0
325,US-NC_2014,29.0,15.0,59.0,26.0,75.0,41.0,0.0,6.0,0.0,23.333333333333332,12.5,55.333333333333336,22.666666666666668,66.0,32.5,0.0,0.5,0.0,23.0,12.0,55.0,22.0,67.5,32.0,0.0,0.0,0.0,18.0,11.0,52.0,19.0,52.0,26.0,0.0,0.0,0.0
326,US-NC_2015,26.0,16.0,69.0,26.0,93.0,40.0,0.0,0.0,5.0,22.5,13.25,61.916666666666664,22.333333333333332,73.25,33.25,0.0,0.0,0.4166666666666667,23.0,13.0,62.0,22.5,75.5,33.5,0.0,0.0,0.0,19.0,11.0,56.0,19.0,56.0,26.0,0.0,0.0,0.0
327,US-NC_2016,26.0,17.0,69.0,27.0,87.0,39.0,0.0,8.0,13.0,22.583333333333332,13.666666666666666,64.5,21.5,66.83333333333333,32.5,0.0,3.1666666666666665,8.166666666666666,22.5,13.5,64.5,21.0,65.5,32.5,0.0,4.5,7.5,18.0,11.0,58.0,19.0,52.0,26.0,0.0,0.0,4.0
328,US-NC_2017,28.0,16.0,71.0,25.0,86.0,38.0,0.0,10.0,21.0,24.166666666666668,13.583333333333334,68.66666666666667,21.166666666666668,68.58333333333333,33.666666666666664,0.0,7.166666666666667,16.583333333333332,24.5,13.5,69.0,22.0,68.5,34.0,0.0,7.0,16.0,18.0,12.0,65.0,18.0,56.0,28.0,0.0,5.0,12.0
329,US-NC_2018,28.0,16.0,86.0,26.0,86.0,42.0,3.0,14.0,47.0,24.166666666666668,13.916666666666666,76.58333333333333,22.333333333333332,69.5,32.5,0.5,10.833333333333334,31.166666666666668,23.5,14.0,75.5,22.5,71.0,31.5,0.0,11.0,31.0,19.0,12.0,67.0,19.0,57.0,27.0,0.0,8.0,24.0
